date,facility_id,facility_name,city,country,facility_type,latitude,longitude,size_sqm,capacity,energy_consumption_kwh,energy_cost_usd,water_usage_liters,maintenance_cost_usd,downtime_hours,occupancy_count,occupancy_pct,equipment_utilization_pct,waste_generated_kg,co2_emissions_kg,temperature_c,humidity_pct,safety_incidents,day_of_week,month,is_weekend
2025-08-10,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2379.6,368.04,1950.4,311.87,0.41,153,25.5,54.6,60.1,790.0,26.8,69.7,0,Sunday,August,True
2025-08-11,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4506.1,696.95,3844.9,298.61,0.14,266,44.4,59.5,130.1,1337.3,24.8,57.0,0,Monday,August,False
2025-08-12,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,3862.2,597.35,3510.7,204.47,0.2,314,52.4,56.0,105.3,1574.4,26.8,69.5,0,Tuesday,August,False
2025-08-13,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4671.9,722.58,3314.3,531.79,0.08,306,51.0,34.4,116.4,1529.1,27.1,54.0,0,Wednesday,August,False
2025-08-14,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,5085.9,786.61,3713.2,607.42,0.15,256,42.6,61.1,155.9,1495.3,28.7,64.0,0,Thursday,August,False
2025-08-15,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,3859.9,596.99,3229.9,761.5,0.43,293,48.9,63.0,94.7,1197.5,26.6,61.5,0,Friday,August,False
2025-08-16,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2388.5,369.42,1694.0,211.61,0.13,170,28.3,62.1,79.5,808.0,26.3,55.5,0,Saturday,August,True
2025-08-17,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2418.2,374.01,2015.8,554.54,0.11,162,26.9,58.0,88.3,797.5,24.9,52.7,0,Sunday,August,True
2025-08-18,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4662.9,721.19,3333.8,564.6,0.28,320,53.4,61.3,147.2,1412.8,27.9,57.4,0,Monday,August,False
2025-08-19,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4996.2,772.74,3362.6,348.32,0.22,280,46.7,45.7,139.0,1556.6,32.1,63.0,0,Tuesday,August,False
2025-08-20,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4543.0,702.65,3280.8,296.75,0.42,223,37.2,54.4,122.0,1554.4,26.8,59.6,0,Wednesday,August,False
2025-08-21,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,5017.4,776.03,3327.3,271.02,0.14,294,49.0,50.6,118.4,1527.3,27.9,57.3,0,Thursday,August,False
2025-08-22,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4496.6,695.47,3850.5,356.45,0.1,294,49.0,64.6,86.9,1591.5,26.4,69.2,0,Friday,August,False
2025-08-23,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2517.1,389.31,2159.6,468.13,0.05,164,27.3,56.2,72.5,758.5,25.4,56.1,0,Saturday,August,True
2025-08-24,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2501.6,386.92,2182.1,645.22,0.37,176,29.4,54.0,67.8,791.8,28.0,65.6,0,Sunday,August,True
2025-08-25,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4792.0,741.16,3775.7,606.24,0.03,232,38.7,48.3,117.4,1496.2,27.4,57.6,0,Monday,August,False
2025-08-26,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4356.2,673.75,3605.9,189.98,0.91,282,46.9,48.0,130.7,1424.9,23.9,56.3,0,Tuesday,August,False
2025-08-27,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4693.3,725.89,3080.8,316.44,0.03,262,43.6,47.6,132.4,1567.1,29.9,58.8,0,Wednesday,August,False
2025-08-28,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4147.0,641.4,3430.4,635.97,0.1,254,42.3,59.9,118.6,1438.0,28.1,64.8,0,Thursday,August,False
2025-08-29,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4405.0,681.31,4087.1,422.86,0.02,286,47.7,58.9,162.9,1629.6,27.7,54.7,0,Friday,August,False
2025-08-30,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2372.6,366.97,1851.8,428.42,0.17,170,28.3,56.7,80.0,768.7,27.0,62.9,0,Saturday,August,True
2025-08-31,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2481.9,383.86,2152.8,176.23,0.49,163,27.2,60.2,81.8,945.8,28.2,56.5,0,Sunday,August,True
2025-09-01,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4407.0,681.61,3509.3,797.6,0.05,269,44.8,49.7,129.1,1710.1,28.4,57.2,0,Monday,September,False
2025-09-02,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4800.8,742.52,2747.3,144.49,0.0,284,47.4,42.8,141.2,1488.5,28.3,63.0,0,Tuesday,September,False
2025-09-03,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4261.3,659.08,3678.1,185.79,0.27,315,52.6,59.5,113.5,1619.8,29.3,71.7,0,Wednesday,September,False
2025-09-04,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4033.8,623.89,3855.7,597.9,0.15,308,51.4,54.6,144.2,1458.4,29.7,56.2,0,Thursday,September,False
2025-09-05,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4137.3,639.9,3489.5,730.89,0.03,273,45.4,60.5,127.1,1607.9,30.8,64.2,0,Friday,September,False
2025-09-06,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2626.5,406.23,2118.0,392.67,0.4,149,24.8,57.8,61.1,816.0,26.6,58.9,0,Saturday,September,True
2025-09-07,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2335.7,361.25,1671.5,429.96,0.06,131,21.9,54.5,71.9,752.3,27.0,57.9,0,Sunday,September,True
2025-09-08,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4618.9,714.39,3119.8,748.92,0.1,276,46.0,56.4,125.4,1131.9,28.4,65.5,0,Monday,September,False
2025-09-09,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4433.5,685.7,3567.9,481.42,0.02,238,39.7,64.3,176.8,1476.1,26.7,55.8,0,Tuesday,September,False
2025-09-10,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4738.4,732.88,3645.8,380.03,0.22,348,58.0,53.1,139.7,1534.4,27.0,54.1,0,Wednesday,September,False
2025-09-11,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4454.3,688.93,3894.4,362.86,0.28,264,44.0,59.9,162.2,1645.8,28.6,62.0,0,Thursday,September,False
2025-09-12,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,5267.8,814.75,3693.9,197.42,0.24,321,53.4,57.0,153.4,1510.0,29.3,67.5,0,Friday,September,False
2025-09-13,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2769.0,428.26,1748.8,472.77,0.19,188,31.3,43.9,72.5,886.8,29.9,63.2,0,Saturday,September,True
2025-09-14,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2439.5,377.3,1966.9,423.07,0.19,162,27.0,46.3,67.3,802.5,27.7,52.2,0,Sunday,September,True
2025-09-15,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4399.2,680.41,3686.1,370.14,0.18,286,47.6,54.7,96.9,1471.7,28.7,56.0,0,Monday,September,False
2025-09-16,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,5372.7,830.98,2990.2,283.86,0.43,250,41.7,51.7,114.0,1618.8,28.3,63.8,0,Tuesday,September,False
2025-09-17,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4230.6,654.33,3505.9,299.35,0.12,274,45.7,48.7,144.2,1247.7,28.0,66.7,0,Wednesday,September,False
2025-09-18,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4508.9,697.38,3424.1,531.74,0.22,335,55.8,62.1,125.2,1509.3,26.8,59.8,0,Thursday,September,False
2025-09-19,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4530.3,700.68,3334.5,572.02,0.29,299,49.8,45.1,138.5,1465.8,26.6,55.6,0,Friday,September,False
2025-09-20,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2488.0,384.81,2012.6,387.08,0.3,159,26.5,53.7,50.2,908.5,29.0,66.5,0,Saturday,September,True
2025-09-21,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2228.8,344.71,1757.4,370.96,0.31,179,29.9,49.2,77.0,798.8,26.8,57.8,0,Sunday,September,True
2025-09-22,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4658.8,720.56,3636.0,306.53,0.24,309,51.4,64.8,152.7,1562.5,25.3,54.9,0,Monday,September,False
2025-09-23,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4260.3,658.92,3675.9,580.46,0.06,284,47.4,71.6,96.2,1605.2,27.9,53.9,0,Tuesday,September,False
2025-09-24,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4912.8,759.84,3823.0,441.87,0.28,295,49.1,52.9,138.4,1350.2,30.2,51.7,0,Wednesday,September,False
2025-09-25,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4127.3,638.35,3201.3,493.42,0.41,266,44.4,60.6,157.6,1492.7,23.8,71.6,0,Thursday,September,False
2025-09-26,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4537.6,701.81,3093.2,491.98,0.25,272,45.4,63.4,164.2,1461.6,27.5,64.4,0,Friday,September,False
2025-09-27,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2155.6,333.4,1976.8,390.05,0.2,155,25.9,60.9,66.7,883.6,29.0,53.9,0,Saturday,September,True
2025-09-28,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2164.2,334.73,1888.9,258.84,0.09,168,27.9,60.2,80.6,867.6,25.2,65.6,0,Sunday,September,True
2025-09-29,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4290.1,663.53,4329.6,284.73,0.01,253,42.1,43.3,159.3,1481.3,27.6,59.5,0,Monday,September,False
2025-09-30,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4326.8,669.21,3641.3,609.69,0.06,291,48.5,62.8,139.0,1395.0,26.2,59.0,0,Tuesday,September,False
2025-10-01,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4911.2,759.6,3527.4,326.1,0.0,277,46.2,57.4,156.4,1614.1,26.4,52.9,0,Wednesday,October,False
2025-10-02,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4501.3,696.2,3461.0,374.35,0.15,263,43.8,53.5,130.4,1497.0,27.3,53.7,0,Thursday,October,False
2025-10-03,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4859.9,751.66,3166.1,263.57,0.03,277,46.2,54.5,138.9,1333.1,26.2,55.9,0,Friday,October,False
2025-10-04,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2422.8,374.73,2015.4,251.08,0.31,122,20.3,56.7,65.4,737.8,26.0,46.1,0,Saturday,October,True
2025-10-05,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2568.1,397.19,1915.1,319.45,0.11,147,24.4,53.3,70.3,851.3,27.7,53.3,0,Sunday,October,True
2025-10-06,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4306.8,666.11,3480.2,695.45,0.0,257,42.8,52.7,139.7,1366.9,31.1,55.6,0,Monday,October,False
2025-10-07,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4285.7,662.85,3526.4,537.81,0.03,280,46.7,48.5,117.4,1695.2,28.9,62.0,0,Tuesday,October,False
2025-10-08,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4005.7,619.54,3559.5,356.53,0.19,223,37.1,58.4,126.7,1400.7,29.2,52.2,0,Wednesday,October,False
2025-10-09,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4584.4,709.05,3008.9,602.81,0.13,294,49.0,53.9,146.1,1497.9,28.9,59.1,0,Thursday,October,False
2025-10-10,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4561.1,705.45,3726.5,413.83,0.18,315,52.5,49.8,171.5,1513.5,26.6,44.6,0,Friday,October,False
2025-10-11,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2583.0,399.5,1789.5,644.34,0.14,157,26.1,55.6,50.0,780.6,28.1,60.6,0,Saturday,October,True
2025-10-12,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2497.7,386.31,1896.7,775.52,0.45,167,27.8,55.3,93.5,693.1,29.2,50.1,0,Sunday,October,True
2025-10-13,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,5024.2,777.08,3842.6,594.44,0.31,274,45.6,58.3,126.0,1513.2,28.8,55.0,0,Monday,October,False
2025-10-14,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4522.9,699.55,3976.6,451.6,0.04,244,40.6,54.8,150.1,1413.2,27.8,56.3,0,Tuesday,October,False
2025-10-15,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4737.7,732.75,3004.7,544.12,0.13,289,48.1,59.1,154.0,1502.7,28.2,55.1,0,Wednesday,October,False
2025-10-16,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4380.4,677.5,3483.0,439.44,0.12,308,51.4,53.2,161.9,1476.3,31.1,53.3,0,Thursday,October,False
2025-10-17,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4219.6,652.63,3546.9,156.23,0.0,250,41.7,53.7,116.8,1515.0,28.6,47.5,0,Friday,October,False
2025-10-18,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2557.6,395.58,1677.1,438.07,0.1,151,25.2,56.8,69.7,906.7,26.9,49.1,0,Saturday,October,True
2025-10-19,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2436.3,376.82,2027.4,291.54,0.28,155,25.8,57.6,71.5,785.3,27.2,58.4,0,Sunday,October,True
2025-10-20,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4670.7,722.4,3492.2,333.59,0.17,371,61.8,63.0,124.1,1434.2,25.6,50.2,0,Monday,October,False
2025-10-21,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4537.6,701.82,3509.8,711.56,0.35,295,49.2,61.9,157.1,1308.5,30.7,52.5,0,Tuesday,October,False
2025-10-22,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4227.2,653.8,3198.6,608.82,0.16,234,38.9,54.7,129.6,1459.2,29.5,45.4,0,Wednesday,October,False
2025-10-23,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4718.7,729.83,3561.8,504.59,0.14,226,37.7,45.7,99.3,1520.1,27.2,57.0,0,Thursday,October,False
2025-10-24,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4196.1,648.99,3674.5,561.42,0.03,310,51.6,59.5,118.7,1425.9,30.3,45.9,0,Friday,October,False
2025-10-25,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2523.3,390.26,1910.8,147.65,0.08,198,33.0,58.5,55.0,834.3,27.9,56.9,0,Saturday,October,True
2025-10-26,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2615.6,404.54,1811.4,548.54,0.11,154,25.7,56.4,69.7,799.5,26.3,46.9,0,Sunday,October,True
2025-10-27,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4308.3,666.35,3310.4,755.16,0.34,279,46.4,60.1,144.4,1336.0,28.2,57.1,0,Monday,October,False
2025-10-28,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4709.5,728.4,3485.8,94.46,0.03,301,50.2,52.6,118.3,1500.1,27.4,51.9,0,Tuesday,October,False
2025-10-29,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4502.7,696.42,3433.9,554.21,0.21,265,44.2,44.5,123.2,1444.8,28.0,48.9,0,Wednesday,October,False
2025-10-30,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4615.9,713.93,3662.8,219.25,0.14,215,35.9,49.2,125.7,1476.4,24.6,59.5,0,Thursday,October,False
2025-10-31,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4164.8,644.16,3279.5,135.73,0.24,318,53.1,35.9,133.9,1403.7,25.4,51.0,0,Friday,October,False
2025-11-01,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2439.1,377.24,1690.4,640.05,0.18,149,24.8,57.9,77.7,765.9,28.7,49.4,0,Saturday,November,True
2025-11-02,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2201.2,340.46,1923.8,283.06,0.03,175,29.2,54.6,80.9,810.3,29.0,55.6,0,Sunday,November,True
2025-11-03,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4812.9,744.39,3265.1,327.59,0.12,267,44.4,60.7,175.5,1431.4,28.5,43.5,0,Monday,November,False
2025-11-04,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,3831.1,592.54,3601.8,588.54,0.37,292,48.7,60.0,133.6,1627.9,29.6,38.1,0,Tuesday,November,False
2025-11-05,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4258.0,658.56,3385.8,390.43,0.05,313,52.2,51.8,145.6,1531.3,27.1,56.4,0,Wednesday,November,False
2025-11-06,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4100.5,634.21,3555.1,409.57,0.36,319,53.2,49.6,99.9,1503.0,26.9,46.3,0,Thursday,November,False
2025-11-07,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4511.5,697.77,3098.7,406.21,0.28,295,49.2,49.8,123.7,1427.4,24.7,54.6,0,Friday,November,False
2025-11-08,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2655.4,410.71,1872.8,490.31,0.2,162,26.9,67.6,69.2,681.0,25.1,50.4,0,Saturday,November,True
2025-11-09,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2469.8,382.0,1744.9,402.5,0.06,169,28.1,54.0,61.1,747.4,22.9,44.2,0,Sunday,November,True
2025-11-10,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,5079.4,785.61,3027.1,454.59,0.22,302,50.3,53.2,120.6,1372.5,25.4,52.9,0,Monday,November,False
2025-11-11,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,3949.3,610.82,3117.8,360.09,0.09,251,41.9,56.9,129.0,1407.5,22.7,47.6,0,Tuesday,November,False
2025-11-12,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,3961.8,612.75,3196.7,490.96,0.35,252,42.0,44.5,121.2,1429.1,27.3,44.2,0,Wednesday,November,False
2025-11-13,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4059.4,627.85,3668.2,485.15,0.03,228,37.9,52.4,182.3,1495.4,26.2,44.1,0,Thursday,November,False
2025-11-14,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4312.2,666.95,3177.6,727.5,0.22,311,51.8,49.3,141.2,1454.3,22.5,40.6,0,Friday,November,False
2025-11-15,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2205.2,341.07,1641.9,378.8,0.18,152,25.4,48.0,93.8,846.9,25.2,51.1,0,Saturday,November,True
2025-11-16,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2239.6,346.4,1843.4,408.95,0.23,172,28.6,53.3,88.3,764.7,28.3,44.3,0,Sunday,November,True
2025-11-17,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4414.4,682.76,3317.9,473.67,0.29,300,50.0,55.3,118.6,1444.2,25.1,48.7,0,Monday,November,False
2025-11-18,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,3931.6,608.08,3173.5,584.69,0.04,260,43.3,46.7,131.9,1449.9,23.7,47.8,0,Tuesday,November,False
2025-11-19,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,3950.5,611.01,3254.3,270.12,0.03,285,47.5,52.6,122.6,1437.2,22.4,43.9,0,Wednesday,November,False
2025-11-20,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4128.8,638.59,3546.9,588.87,0.21,275,45.9,55.5,128.0,1536.5,22.4,40.8,0,Thursday,November,False
2025-11-21,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4144.0,640.94,3459.3,53.44,1.31,271,45.2,58.0,111.9,1486.2,25.7,61.0,0,Friday,November,False
2025-11-22,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2457.1,380.03,1886.1,395.59,0.14,173,28.9,53.2,67.3,700.9,24.2,47.9,0,Saturday,November,True
2025-11-23,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2186.8,338.23,1627.8,601.25,0.4,199,33.1,57.2,76.0,764.4,24.2,57.2,0,Sunday,November,True
2025-11-24,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4012.9,620.66,4015.4,326.03,0.13,321,53.5,52.7,137.7,1396.7,24.0,53.8,0,Monday,November,False
2025-11-25,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4331.0,669.87,3528.7,464.19,0.06,288,48.0,63.5,136.1,1605.1,24.3,46.2,0,Tuesday,November,False
2025-11-26,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4376.5,676.9,3382.1,356.21,0.25,325,54.1,58.6,130.0,1359.8,22.6,48.6,0,Wednesday,November,False
2025-11-27,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4523.6,699.65,2938.7,305.65,0.09,338,56.3,50.6,148.1,1293.3,24.8,48.3,0,Thursday,November,False
2025-11-28,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4274.1,661.06,3478.4,585.76,0.09,248,41.4,51.7,126.1,1428.2,22.1,56.7,0,Friday,November,False
2025-11-29,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2299.0,355.58,1703.1,277.21,0.22,178,29.7,57.6,87.2,786.9,23.0,51.5,0,Saturday,November,True
2025-11-30,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2354.5,364.16,1742.7,481.95,0.32,171,28.5,51.5,52.1,754.7,25.6,43.2,0,Sunday,November,True
2025-12-01,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4062.3,628.3,2779.3,484.31,0.22,323,53.8,42.3,144.1,1355.0,24.5,48.9,0,Monday,December,False
2025-12-02,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4051.1,626.56,2885.5,306.81,0.19,312,52.0,57.0,140.7,1464.2,24.9,51.1,0,Tuesday,December,False
2025-12-03,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,3671.9,567.91,3308.2,460.95,0.48,282,47.0,52.5,117.9,1287.9,27.0,41.1,0,Wednesday,December,False
2025-12-04,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4319.3,668.05,3445.2,294.09,0.28,347,57.9,59.5,124.2,1333.9,23.6,49.3,0,Thursday,December,False
2025-12-05,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,4141.7,640.58,3355.2,516.96,0.12,298,49.7,55.3,140.3,1313.4,23.6,53.5,0,Friday,December,False
2025-12-06,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,2348.6,363.25,1836.2,235.95,0.35,152,25.3,59.3,82.0,805.3,23.1,42.4,0,Saturday,December,True
2025-12-07,F007,Singapore Regional HQ,Singapore,Singapore,Office,1.3521,103.8198,10000,600,1860.4,287.73,1732.1,385.17,0.14,167,27.8,71.6,53.2,761.1,22.7,43.0,0,Sunday,December,True
